user_id,watch_time_hours,avg_session_duration_mins,sessions_per_week,completion_rate,top_genre,genre_list,days_since_last_watch,weekend_activity_ratio
USR-01616,88.8,78.07,13.5,0.865,Horror,Horror|Animation,3,0.46
USR-01617,45.88,60.12,6.7,0.808,Horror,Horror|Comedy|Documentary,25,0.59
USR-01618,89.56,186.98,3.3,0.762,Sci-Fi,Sci-Fi|Comedy,13,0.25
USR-01619,181.69,77.75,14.6,0.845,Drama,Drama,17,0.47
USR-01620,174.4,90.59,10.0,0.801,Animation,Animation|Drama|Comedy,24,0.56
USR-01621,48.22,41.02,5.6,0.626,Thriller,Thriller|Reality|Animation|Documentary,27,0.79
USR-01622,16.68,28.44,2.8,0.16,Horror,Horror,15,0.46
USR-01623,145.13,88.45,10.3,0.947,Documentary,Documentary|Sci-Fi,11,0.78
USR-01624,43.89,52.44,6.0,0.847,Documentary,Documentary|Horror,12,0.76
USR-01625,2.73,41.32,2.2,0.533,Sci-Fi,Sci-Fi|Comedy,23,0.23
USR-01626,56.48,59.82,9.6,0.61,Thriller,Thriller|Action,20,0.67
USR-01627,138.17,109.62,15.6,0.96,Drama,Drama,7,0.74
USR-01628,120.96,88.86,6.2,0.864,Thriller,Thriller|Action|Reality,18,0.67
USR-01629,37.84,63.7,6.9,0.501,Sci-Fi,Sci-Fi|Romance|Documentary,9,0.38
USR-01630,46.28,12.73,7.6,0.648,Thriller,Thriller|Horror,20,0.76
USR-01631,73.87,162.36,3.4,0.983,Comedy,Comedy|Action,18,0.68
USR-01632,10.45,20.61,2.4,0.275,Thriller,Thriller|Animation,24,0.75
USR-01633,12.28,34.73,1.7,0.366,Thriller,Thriller,3,0.56
USR-01634,86.38,159.93,4.2,0.967,Drama,Drama|Thriller,27,0.29
USR-01635,33.24,48.6,5.9,0.557,Reality,Reality|Drama,24,0.23
USR-01636,35.4,31.45,4.8,0.656,Action,Action|Comedy,24,0.47
USR-01637,100.06,197.09,1.9,0.952,Action,Action|Thriller,13,0.67
USR-01638,98.42,110.02,14.5,0.891,Horror,Horror|Sci-Fi,23,0.25
USR-01639,2.35,5.55,1.1,0.545,Reality,Reality,23,0.68
USR-01640,11.75,23.0,1.2,0.622,Documentary,Documentary,26,0.75
USR-01641,84.46,106.25,18.5,0.847,Animation,Animation|Romance|Drama,25,0.45
USR-01642,24.56,25.03,6.0,0.712,Drama,Drama|Romance|Documentary,0,0.49
USR-01643,155.46,80.89,10.0,0.728,Horror,Horror|Drama,2,0.76
USR-01644,82.15,81.15,13.2,0.827,Documentary,Documentary|Drama|Romance,5,0.73
USR-01645,29.88,40.54,3.5,0.789,Comedy,Comedy|Drama|Animation,13,0.74
USR-01646,33.44,50.79,4.6,0.8,Documentary,Documentary|Comedy,29,0.3
USR-01647,6.3,41.35,4.0,0.135,Drama,Drama,6,0.58
USR-01648,88.63,143.13,2.9,0.947,Sci-Fi,Sci-Fi|Comedy,10,0.28
USR-01649,4.44,29.19,1.3,0.246,Animation,Animation|Documentary,25,0.47
USR-01650,59.91,52.87,0.5,0.454,Action,Action|Animation|Documentary|Romance,17,0.31
USR-01651,52.6,38.1,8.8,0.673,Sci-Fi,Sci-Fi|Drama,7,0.63
USR-01652,47.07,17.14,7.6,0.47,Horror,Horror|Thriller|Comedy,27,0.79
USR-01653,145.88,77.1,12.7,0.706,Animation,Animation|Comedy|Romance,13,0.35
USR-01654,74.61,135.8,3.3,0.957,Action,Action|Thriller,12,0.37
USR-01655,65.58,45.87,4.3,0.348,Thriller,Thriller|Horror,28,0.47
USR-01656,99.05,104.73,14.3,0.729,Thriller,Thriller|Animation,27,0.33
USR-01657,2.42,16.48,3.3,0.416,Horror,Horror|Sci-Fi,8,0.45
USR-01658,66.02,61.15,3.8,0.664,Horror,Horror|Action,15,0.66
USR-01659,126.73,69.44,12.3,0.95,Reality,Reality|Documentary,24,0.57
USR-01660,144.37,103.61,7.9,0.806,Reality,Reality|Comedy,3,0.36
USR-01661,2.44,23.76,3.9,0.39,Thriller,Thriller,12,0.54
USR-01662,10.7,28.67,1.5,0.121,Sci-Fi,Sci-Fi,28,0.58
USR-01663,96.46,87.01,9.1,0.861,Horror,Horror|Drama,16,0.58
USR-01664,74.84,182.93,4.6,0.925,Sci-Fi,Sci-Fi|Action,5,0.45
USR-01665,83.97,71.44,4.0,0.931,Thriller,Thriller|Sci-Fi,25,0.71
USR-01666,12.24,16.84,0.5,0.396,Thriller,Thriller|Action,15,0.58
USR-01667,118.32,99.0,8.6,0.909,Action,Action|Romance,22,0.25
USR-01668,160.93,96.21,13.2,0.848,Action,Action,28,0.25
USR-01669,48.33,156.45,5.4,0.977,Comedy,Comedy|Drama,18,0.57
USR-01670,30.82,71.71,8.3,0.32,Documentary,Documentary|Comedy|Reality|Animation,2,0.32
USR-01671,8.56,20.38,2.3,0.12,Sci-Fi,Sci-Fi|Animation,8,0.55
USR-01672,17.72,28.73,2.2,0.559,Horror,Horror,25,0.49
USR-01673,120.71,114.26,11.4,0.839,Thriller,Thriller|Romance|Reality,19,0.63
USR-01674,3.49,18.63,4.0,0.184,Romance,Romance|Horror,21,0.36
USR-01675,60.26,148.02,4.0,0.935,Thriller,Thriller|Sci-Fi,9,0.75
USR-01676,17.46,18.9,0.5,0.378,Animation,Animation,28,0.58
USR-01677,43.61,41.23,4.3,0.413,Action,Action|Horror|Thriller,22,0.29
USR-01678,91.45,151.41,4.5,0.823,Drama,Drama|Action,28,0.24
USR-01679,34.37,62.54,5.8,0.469,Reality,Reality|Documentary|Thriller,28,0.4
USR-01680,8.24,11.31,0.5,0.278,Reality,Reality,19,0.76
USR-01681,2.3,6.52,3.5,0.23,Sci-Fi,Sci-Fi,16,0.58
USR-01682,13.03,1.0,1.7,0.261,Sci-Fi,Sci-Fi,12,0.41
USR-01683,45.81,54.84,4.3,0.783,Documentary,Documentary|Romance,1,0.4
USR-01684,123.26,60.92,14.6,0.894,Action,Action,21,0.62
USR-01685,147.38,131.1,16.0,0.908,Romance,Romance|Animation|Horror,27,0.7
USR-01686,48.53,46.25,4.7,0.798,Reality,Reality|Thriller,28,0.61
USR-01687,42.04,47.16,7.1,0.81,Reality,Reality|Sci-Fi|Drama,20,0.32
USR-01688,25.24,38.54,5.4,0.444,Reality,Reality|Animation,0,0.56
USR-01689,48.19,46.89,6.5,0.879,Romance,Romance|Thriller,15,0.21
USR-01690,0.1,7.56,2.5,0.454,Comedy,Comedy,10,0.71
USR-01691,58.08,105.84,3.6,0.969,Action,Action|Sci-Fi,9,0.36
USR-01692,50.63,59.69,10.8,0.569,Comedy,Comedy|Action|Romance,3,0.42
USR-01693,12.98,4.38,2.3,0.385,Animation,Animation,21,0.71
USR-01694,14.41,17.15,2.4,0.246,Horror,Horror,0,0.21
USR-01695,65.74,54.78,4.3,0.428,Animation,Animation|Reality|Drama,16,0.23
USR-01696,136.13,121.65,12.2,0.846,Horror,Horror|Reality,4,0.44
USR-01697,16.38,20.75,3.4,0.194,Animation,Animation,25,0.27
USR-01698,91.89,187.4,4.9,0.937,Drama,Drama|Action,29,0.61
USR-01699,9.0,20.7,1.7,0.064,Action,Action,11,0.42
USR-01700,66.32,122.41,4.4,0.931,Action,Action|Thriller,22,0.77
USR-01701,105.66,124.43,4.3,0.724,Sci-Fi,Sci-Fi|Comedy,7,0.65
USR-01702,84.56,46.97,4.0,0.764,Reality,Reality|Drama|Horror|Thriller,10,0.49
USR-01703,7.74,30.73,0.5,0.16,Drama,Drama|Animation,3,0.66
USR-01704,58.87,71.83,3.5,0.68,Action,Action|Romance|Thriller,17,0.43
USR-01705,63.2,135.83,4.3,0.801,Comedy,Comedy|Sci-Fi,20,0.38
USR-01706,154.08,92.6,11.4,0.95,Action,Action|Romance|Animation,10,0.61
USR-01707,42.22,15.37,7.3,0.248,Comedy,Comedy|Thriller|Drama|Documentary,0,0.57
USR-01708,70.81,175.99,2.8,0.887,Thriller,Thriller|Drama,24,0.75
USR-01709,44.36,55.69,4.0,0.606,Sci-Fi,Sci-Fi|Horror,11,0.72
USR-01710,9.57,16.43,1.7,0.23,Horror,Horror|Romance,4,0.35
USR-01711,65.64,64.43,10.5,0.573,Animation,Animation|Sci-Fi|Action,21,0.23
USR-01712,60.76,157.1,4.7,0.673,Drama,Drama|Action,5,0.2
USR-01713,114.71,150.46,4.9,0.955,Sci-Fi,Sci-Fi|Action,8,0.71
USR-01714,51.67,78.11,6.9,0.439,Drama,Drama|Action|Documentary,9,0.28
USR-01715,5.47,15.12,1.3,0.196,Action,Action|Romance,19,0.4
USR-01716,73.3,55.16,6.9,0.701,Romance,Romance|Reality|Action,15,0.76
USR-01717,6.87,32.47,0.5,0.491,Reality,Reality,7,0.75
USR-01718,0.1,16.73,1.8,0.06,Animation,Animation|Romance,1,0.3
USR-01719,8.93,3.77,1.8,0.412,Sci-Fi,Sci-Fi|Romance,23,0.69
USR-01720,111.78,56.31,13.6,0.818,Animation,Animation|Drama|Documentary,18,0.68
USR-01721,113.13,128.79,15.1,0.913,Action,Action|Drama,25,0.49
USR-01722,1.23,34.67,1.7,0.269,Reality,Reality|Horror,23,0.74
USR-01723,39.6,53.12,3.2,0.425,Reality,Reality|Romance,3,0.33
USR-01724,67.32,34.53,6.8,0.712,Documentary,Documentary|Sci-Fi|Horror,12,0.49
USR-01725,90.25,107.62,13.0,0.873,Documentary,Documentary|Comedy|Drama,28,0.8
USR-01726,48.19,53.63,9.7,0.825,Animation,Animation|Romance,7,0.61
USR-01727,73.15,153.59,5.6,0.903,Comedy,Comedy|Sci-Fi,3,0.74
USR-01728,142.85,78.91,17.1,0.643,Documentary,Documentary|Drama|Reality,25,0.57
USR-01729,43.35,52.8,6.0,0.603,Action,Action|Romance,13,0.73
USR-01730,72.79,176.25,4.5,0.957,Sci-Fi,Sci-Fi|Action,4,0.42
USR-01731,128.23,133.69,9.4,0.695,Drama,Drama|Romance|Reality,25,0.67
USR-01732,3.59,6.23,1.6,0.243,Reality,Reality|Animation,16,0.78
USR-01733,38.8,39.97,7.8,0.434,Sci-Fi,Sci-Fi|Documentary|Drama|Horror,2,0.43
USR-01734,90.6,127.9,3.0,0.937,Action,Action|Drama,17,0.42
USR-01735,14.46,19.42,1.4,0.175,Action,Action|Animation,7,0.79
USR-01736,77.64,230.43,4.5,0.976,Comedy,Comedy|Action,25,0.57
USR-01737,124.29,161.13,10.6,0.71,Horror,Horror,27,0.3
USR-01738,67.08,65.28,3.4,0.605,Animation,Animation|Action,7,0.43
USR-01739,16.52,31.2,2.8,0.262,Thriller,Thriller,1,0.42
USR-01740,121.31,84.75,16.2,0.949,Reality,Reality|Animation,2,0.51
USR-01741,88.2,94.44,12.8,0.737,Reality,Reality|Action,24,0.52
USR-01742,175.65,69.8,12.4,0.71,Sci-Fi,Sci-Fi,25,0.49
USR-01743,89.53,167.93,4.6,0.963,Thriller,Thriller|Action,12,0.49
USR-01744,10.96,36.17,3.1,0.337,Horror,Horror,0,0.46
USR-01745,24.85,14.3,4.9,0.431,Horror,Horror|Reality,5,0.76
USR-01746,9.96,23.46,3.8,0.116,Horror,Horror|Reality,18,0.72
USR-01747,48.37,42.93,3.3,0.347,Horror,Horror|Sci-Fi,6,0.57
USR-01748,26.74,54.26,6.8,0.665,Romance,Romance|Sci-Fi|Thriller,9,0.75
USR-01749,40.61,29.36,4.5,0.363,Documentary,Documentary|Action|Comedy|Reality,14,0.21
USR-01750,14.35,1.0,1.2,0.109,Thriller,Thriller|Reality,2,0.61
USR-01751,99.79,64.31,14.2,0.815,Thriller,Thriller|Documentary,7,0.8
USR-01752,78.66,160.03,3.6,0.742,Sci-Fi,Sci-Fi|Action,26,0.65
USR-01753,9.21,15.93,1.2,0.358,Horror,Horror|Documentary,28,0.3
USR-01754,54.71,59.88,6.9,0.775,Documentary,Documentary|Thriller|Reality,25,0.57
USR-01755,51.6,25.58,6.7,0.507,Sci-Fi,Sci-Fi|Action|Thriller,20,0.67
USR-01756,143.72,69.76,12.6,0.897,Comedy,Comedy,10,0.52
USR-01757,92.29,162.75,2.7,0.744,Sci-Fi,Sci-Fi|Action,14,0.69
USR-01758,82.95,154.68,4.7,0.953,Drama,Drama|Thriller,18,0.31
USR-01759,83.15,135.76,2.5,0.905,Thriller,Thriller|Sci-Fi,28,0.79
USR-01760,42.27,74.92,8.0,0.744,Action,Action|Documentary|Thriller,26,0.35
USR-01761,106.58,133.43,17.5,0.661,Drama,Drama|Action,21,0.74
USR-01762,124.22,96.33,8.7,0.694,Drama,Drama|Documentary|Reality,14,0.57
USR-01763,111.31,93.61,13.1,0.81,Animation,Animation,23,0.25
USR-01764,171.74,64.33,10.8,0.902,Animation,Animation|Horror|Romance,6,0.79
USR-01765,118.48,61.9,14.2,0.843,Comedy,Comedy|Documentary|Action,14,0.75
USR-01766,100.4,148.99,4.1,0.818,Comedy,Comedy|Thriller,25,0.67
USR-01767,69.67,133.5,14.4,0.839,Romance,Romance,2,0.63
USR-01768,101.1,79.92,12.3,0.783,Romance,Romance,12,0.61
USR-01769,11.43,34.47,2.5,0.21,Documentary,Documentary,19,0.6
USR-01770,45.13,51.92,4.0,0.523,Drama,Drama|Action|Animation,20,0.32
USR-01771,9.09,16.23,0.9,0.159,Action,Action,16,0.44
USR-01772,12.18,23.57,2.4,0.398,Thriller,Thriller,25,0.39
USR-01773,39.38,167.07,5.1,0.855,Action,Action|Drama,5,0.49
USR-01774,3.59,19.92,2.3,0.147,Comedy,Comedy|Documentary,1,0.68
USR-01775,28.85,19.48,7.0,0.879,Thriller,Thriller|Comedy|Action|Romance,17,0.45
USR-01776,4.06,19.42,3.0,0.301,Action,Action,16,0.48
USR-01777,62.72,51.94,6.2,0.765,Horror,Horror|Drama|Reality|Animation,19,0.55
USR-01778,24.29,41.66,6.0,0.709,Comedy,Comedy|Reality|Horror|Action,28,0.24
USR-01779,49.76,50.04,5.4,0.747,Comedy,Comedy|Reality,19,0.64
USR-01780,154.2,66.02,9.6,0.782,Animation,Animation,14,0.43
USR-01781,22.1,26.03,0.7,0.523,Horror,Horror,21,0.5
USR-01782,65.68,50.94,9.4,0.615,Drama,Drama|Horror|Action|Documentary,11,0.6
USR-01783,141.61,92.89,13.0,0.608,Horror,Horror|Romance,9,0.37
USR-01784,143.08,66.9,11.8,0.946,Documentary,Documentary,26,0.38
USR-01785,3.11,1.0,2.9,0.314,Action,Action|Sci-Fi,18,0.53
USR-01786,49.55,14.1,4.0,0.626,Action,Action|Romance|Animation|Documentary,5,0.46
USR-01787,9.04,24.67,2.0,0.401,Documentary,Documentary,20,0.32
USR-01788,91.64,188.04,3.3,0.957,Action,Action|Drama,23,0.63
USR-01789,86.2,82.24,9.9,0.971,Horror,Horror,0,0.3
USR-01790,12.8,21.37,2.0,0.115,Romance,Romance|Drama,15,0.65
USR-01791,44.41,50.98,5.3,0.607,Animation,Animation|Documentary,7,0.79
USR-01792,115.84,94.62,10.7,0.699,Reality,Reality,8,0.74
USR-01793,13.85,14.81,1.3,0.363,Horror,Horror,28,0.47
USR-01794,74.75,131.67,3.1,0.87,Action,Action|Drama,13,0.38
USR-01795,34.38,41.85,5.7,0.677,Horror,Horror|Thriller,29,0.46
USR-01796,38.88,35.38,7.5,0.538,Documentary,Documentary|Drama|Reality,3,0.78
USR-01797,60.82,35.58,5.1,0.769,Action,Action|Animation|Documentary|Comedy,1,0.72
USR-01798,13.7,39.74,5.1,0.864,Action,Action|Thriller|Drama|Comedy,2,0.29
USR-01799,14.15,27.1,2.5,0.375,Drama,Drama|Horror,16,0.75
USR-01800,9.0,10.87,1.7,0.366,Romance,Romance,3,0.52
USR-01801,2.14,21.1,0.6,0.495,Thriller,Thriller,16,0.34
USR-01802,159.29,127.46,7.0,0.838,Comedy,Comedy|Horror,16,0.76
USR-01803,10.96,8.84,1.6,0.073,Action,Action|Comedy,6,0.64
USR-01804,0.1,16.81,2.3,0.249,Reality,Reality|Comedy,24,0.25
USR-01805,9.75,22.76,2.4,0.387,Sci-Fi,Sci-Fi,15,0.51
USR-01806,139.43,38.89,12.6,0.945,Thriller,Thriller|Reality,16,0.66
USR-01807,50.72,61.64,5.6,0.684,Thriller,Thriller|Comedy,4,0.23
USR-01808,9.84,35.46,4.8,0.446,Animation,Animation|Sci-Fi,13,0.68
USR-01809,145.36,108.49,13.9,0.897,Animation,Animation|Thriller|Drama,26,0.52
USR-01810,93.59,110.75,10.0,0.907,Drama,Drama,21,0.53
USR-01811,42.08,38.74,6.1,0.342,Comedy,Comedy|Documentary|Sci-Fi,15,0.38
USR-01812,19.83,22.76,1.4,0.179,Comedy,Comedy|Drama,28,0.4
USR-01813,139.48,88.37,10.1,0.644,Romance,Romance|Horror|Thriller,28,0.46
USR-01814,11.63,11.28,1.3,0.343,Action,Action|Thriller,22,0.26
USR-01815,55.74,54.45,6.0,0.742,Comedy,Comedy|Reality,16,0.73
USR-01816,14.1,26.37,2.8,0.148,Comedy,Comedy,2,0.55
USR-01817,59.21,57.09,7.2,0.467,Drama,Drama|Action,26,0.63
USR-01818,41.62,43.4,4.0,0.266,Action,Action|Sci-Fi|Documentary|Drama,5,0.44
USR-01819,8.94,29.07,2.4,0.348,Animation,Animation|Comedy,14,0.35
USR-01820,97.88,183.87,3.5,0.915,Comedy,Comedy|Drama,14,0.43
USR-01821,57.5,61.68,4.9,0.555,Documentary,Documentary|Animation,15,0.21
USR-01822,39.24,48.48,4.4,0.527,Documentary,Documentary|Drama|Sci-Fi|Reality,3,0.67
USR-01823,6.47,28.14,3.0,0.396,Romance,Romance|Documentary,2,0.68
USR-01824,2.52,30.61,0.5,0.126,Animation,Animation,4,0.28
USR-01825,120.51,52.6,9.9,0.854,Drama,Drama|Animation,4,0.56
USR-01826,41.48,47.91,5.9,0.893,Horror,Horror|Documentary|Romance,5,0.26
USR-01827,73.7,50.0,2.5,0.775,Animation,Animation|Romance|Reality|Comedy,11,0.59
USR-01828,63.71,90.1,4.7,0.994,Drama,Drama|Sci-Fi,2,0.61
USR-01829,41.99,46.74,6.1,0.449,Sci-Fi,Sci-Fi|Drama|Reality,25,0.75
USR-01830,38.04,55.2,8.8,0.257,Documentary,Documentary|Action|Comedy,20,0.67
USR-01831,50.5,97.75,6.3,0.882,Sci-Fi,Sci-Fi|Thriller,15,0.73
USR-01832,42.05,33.72,7.0,0.56,Animation,Animation|Reality,22,0.79
USR-01833,136.67,77.41,8.8,0.969,Animation,Animation|Thriller,13,0.4
USR-01834,144.58,89.65,16.1,0.766,Animation,Animation|Action|Drama,2,0.54
USR-01835,109.57,99.42,5.9,0.767,Documentary,Documentary|Comedy|Action,3,0.6
USR-01836,129.56,100.22,17.1,0.915,Romance,Romance|Comedy|Documentary,25,0.44
USR-01837,51.08,46.5,5.7,0.476,Reality,Reality|Drama|Action,24,0.8
USR-01838,16.72,34.89,2.7,0.028,Reality,Reality|Thriller,18,0.49
USR-01839,14.43,25.15,1.8,0.253,Animation,Animation|Action,10,0.46
USR-01840,108.06,72.82,15.5,0.79,Documentary,Documentary,15,0.47
USR-01841,39.94,42.34,7.6,0.632,Action,Action|Reality,28,0.75
USR-01842,133.39,101.14,9.8,0.922,Horror,Horror|Thriller,7,0.3
USR-01843,99.17,125.61,4.1,0.994,Drama,Drama|Sci-Fi,26,0.25
USR-01844,165.14,106.86,15.3,0.737,Animation,Animation|Drama,25,0.29
USR-01845,11.78,19.76,0.8,0.149,Documentary,Documentary|Sci-Fi,21,0.49
USR-01846,40.22,57.32,1.8,0.529,Horror,Horror|Drama,2,0.5
USR-01847,11.65,33.35,0.8,0.085,Horror,Horror,19,0.48
USR-01848,48.35,29.19,7.4,0.528,Sci-Fi,Sci-Fi|Drama|Horror|Documentary,4,0.66
USR-01849,12.26,19.14,2.7,0.912,Horror,Horror|Reality,27,0.55
USR-01850,78.56,99.02,13.9,0.727,Thriller,Thriller|Comedy|Animation,8,0.78
USR-01851,45.75,144.49,2.9,0.92,Comedy,Comedy|Thriller,24,0.73
USR-01852,66.4,71.59,8.0,0.628,Thriller,Thriller|Action,27,0.68
USR-01853,2.92,15.51,2.2,0.336,Reality,Reality,14,0.74
USR-01854,12.55,22.31,1.2,0.188,Thriller,Thriller,3,0.35
USR-01855,85.52,166.97,4.4,0.861,Thriller,Thriller|Sci-Fi,11,0.41
USR-01856,109.4,108.8,10.3,0.779,Documentary,Documentary|Drama|Thriller,13,0.52
USR-01857,49.39,53.83,3.2,0.668,Thriller,Thriller|Sci-Fi|Horror|Reality,6,0.3
USR-01858,12.38,33.39,6.7,0.319,Sci-Fi,Sci-Fi|Drama|Thriller,22,0.27
USR-01859,71.93,42.08,3.8,0.656,Documentary,Documentary|Animation|Sci-Fi,10,0.31
USR-01860,7.51,39.81,3.8,0.709,Action,Action|Sci-Fi|Reality|Drama,13,0.23
USR-01861,72.57,173.65,4.2,0.951,Sci-Fi,Sci-Fi|Comedy,17,0.79
USR-01862,114.6,160.22,3.8,0.981,Comedy,Comedy|Action,6,0.36
USR-01863,54.68,29.61,6.3,0.463,Drama,Drama|Action|Thriller|Reality,8,0.41
USR-01864,12.09,24.87,1.8,0.141,Thriller,Thriller|Horror,23,0.32
USR-01865,75.68,168.11,3.7,0.871,Drama,Drama|Thriller,22,0.7
USR-01866,54.75,102.89,4.2,0.822,Action,Action|Sci-Fi,24,0.49
USR-01867,105.63,67.39,13.2,0.813,Animation,Animation|Drama,15,0.75
USR-01868,54.12,71.67,5.2,0.326,Documentary,Documentary|Action|Reality|Sci-Fi,4,0.23
USR-01869,1.27,23.29,2.2,0.128,Animation,Animation|Drama,23,0.41
USR-01870,32.07,43.05,7.8,0.616,Drama,Drama|Action,24,0.22
USR-01871,42.63,47.76,5.0,0.386,Drama,Drama|Horror|Documentary|Reality,4,0.68
USR-01872,64.96,179.54,5.0,0.86,Drama,Drama|Action,15,0.3
USR-01873,36.05,133.54,5.1,0.934,Action,Action|Comedy,29,0.34
USR-01874,61.5,137.19,4.4,0.967,Comedy,Comedy|Sci-Fi,7,0.3
USR-01875,13.22,17.7,0.5,0.597,Action,Action|Thriller,4,0.22
USR-01876,43.91,42.16,3.0,0.838,Thriller,Thriller|Romance|Animation|Sci-Fi,21,0.45
USR-01877,30.16,11.8,8.5,0.449,Horror,Horror|Drama|Animation,26,0.47
USR-01878,29.32,42.88,9.0,0.505,Sci-Fi,Sci-Fi|Reality|Thriller|Documentary,4,0.77
USR-01879,41.27,51.92,10.8,0.816,Animation,Animation|Drama|Comedy|Documentary,12,0.49
USR-01880,67.84,47.24,7.1,0.735,Animation,Animation|Action|Sci-Fi,11,0.35
USR-01881,0.1,17.47,0.6,0.13,Reality,Reality,24,0.63
USR-01882,50.68,59.01,7.0,0.413,Animation,Animation|Horror|Romance,21,0.45
USR-01883,19.63,31.0,3.4,0.144,Romance,Romance,29,0.69
USR-01884,28.18,86.3,5.7,0.564,Action,Action|Horror|Drama|Animation,21,0.44
USR-01885,34.66,59.96,5.2,0.678,Reality,Reality|Sci-Fi|Animation|Drama,15,0.24
USR-01886,112.48,83.95,16.6,0.942,Sci-Fi,Sci-Fi|Comedy,18,0.7
USR-01887,142.61,116.07,12.5,0.843,Animation,Animation|Comedy|Action,18,0.68
USR-01888,71.92,135.27,3.7,0.995,Sci-Fi,Sci-Fi|Comedy,3,0.65
USR-01889,33.28,51.57,8.9,0.806,Animation,Animation|Horror,10,0.64
USR-01890,159.4,103.78,9.4,0.503,Animation,Animation|Comedy,3,0.6
USR-01891,10.86,8.32,2.0,0.448,Reality,Reality,7,0.41
USR-01892,37.13,27.47,6.6,0.753,Animation,Animation|Reality|Drama|Action,28,0.54
USR-01893,73.93,97.96,10.8,0.984,Romance,Romance|Documentary|Thriller,7,0.24
USR-01894,45.09,50.55,8.9,0.468,Reality,Reality|Romance,4,0.51
USR-01895,95.96,96.45,14.4,0.746,Reality,Reality|Drama|Romance,23,0.6
USR-01896,13.3,18.39,0.9,0.163,Thriller,Thriller,1,0.37
USR-01897,41.68,56.29,7.8,0.581,Horror,Horror|Drama,8,0.39
USR-01898,123.43,93.11,12.9,0.529,Romance,Romance|Comedy,24,0.35
USR-01899,104.23,55.39,7.6,0.698,Romance,Romance|Animation|Reality,8,0.36
USR-01900,53.09,74.38,5.8,0.508,Animation,Animation|Action|Reality,7,0.5
USR-01901,135.11,103.03,16.3,0.881,Documentary,Documentary|Animation|Comedy,6,0.66
USR-01902,8.57,17.35,2.1,0.427,Drama,Drama|Action,26,0.27
USR-01903,145.77,69.43,17.2,0.631,Drama,Drama|Thriller|Reality,26,0.27
USR-01904,7.24,17.08,1.5,0.277,Comedy,Comedy,20,0.76
USR-01905,43.6,29.7,9.6,0.595,Action,Action|Sci-Fi|Animation,9,0.24
USR-01906,7.57,44.8,3.8,0.713,Action,Action|Sci-Fi|Documentary|Horror,10,0.4
USR-01907,76.38,59.21,7.0,0.953,Animation,Animation,25,0.75
USR-01908,14.38,10.82,2.3,0.322,Romance,Romance|Thriller,20,0.4
USR-01909,103.03,169.83,4.1,0.651,Thriller,Thriller|Comedy,8,0.45
USR-01910,142.1,113.65,12.2,0.854,Animation,Animation|Romance|Comedy,2,0.46
USR-01911,79.57,96.13,11.7,0.965,Thriller,Thriller|Animation|Sci-Fi,2,0.7
USR-01912,85.98,157.22,2.8,0.845,Action,Action|Comedy,8,0.46
USR-01913,48.4,38.37,6.2,0.623,Thriller,Thriller|Comedy,9,0.69
USR-01914,155.33,41.1,17.0,0.656,Action,Action|Drama,18,0.45
USR-01915,108.01,83.96,10.4,0.695,Animation,Animation,0,0.71
USR-01916,11.47,25.49,2.5,0.324,Animation,Animation,12,0.23
USR-01917,9.45,23.7,1.2,0.234,Drama,Drama|Horror,25,0.41
USR-01918,44.6,72.77,5.9,0.756,Thriller,Thriller|Reality,19,0.59
USR-01919,84.63,223.98,4.3,0.989,Action,Action|Thriller,16,0.25
USR-01920,39.74,51.66,5.7,0.679,Thriller,Thriller|Documentary|Sci-Fi,13,0.59
USR-01921,40.33,15.29,7.8,0.754,Horror,Horror|Romance|Action,23,0.56
USR-01922,37.06,50.51,7.8,0.885,Comedy,Comedy|Romance|Drama|Action,17,0.49
USR-01923,29.53,15.5,6.3,0.735,Animation,Animation|Comedy|Thriller|Sci-Fi,14,0.36
USR-01924,122.65,100.36,7.4,0.817,Romance,Romance|Documentary|Reality,18,0.66
USR-01925,119.01,89.27,12.5,0.831,Sci-Fi,Sci-Fi,23,0.79
USR-01926,46.46,37.09,2.3,0.425,Action,Action|Animation,20,0.66
USR-01927,18.64,22.29,2.4,0.207,Thriller,Thriller|Horror,29,0.65
USR-01928,92.49,99.56,12.1,0.644,Action,Action|Thriller|Horror,27,0.28
USR-01929,33.91,48.23,9.4,0.659,Comedy,Comedy|Action|Sci-Fi,28,0.69
USR-01930,10.81,16.92,1.2,0.453,Sci-Fi,Sci-Fi,4,0.59
USR-01931,9.15,27.26,2.2,0.171,Comedy,Comedy,18,0.45
USR-01932,10.23,19.64,1.2,0.417,Romance,Romance,5,0.46
USR-01933,22.11,22.5,3.2,0.416,Sci-Fi,Sci-Fi,17,0.2
USR-01934,11.32,18.63,2.1,0.145,Drama,Drama,23,0.69
USR-01935,110.0,98.26,11.5,0.841,Animation,Animation|Comedy,25,0.44
USR-01936,36.1,27.47,5.9,0.465,Horror,Horror|Documentary|Drama|Romance,20,0.7
USR-01937,9.94,28.25,1.1,0.317,Thriller,Thriller|Animation,13,0.23
USR-01938,47.86,79.31,13.3,0.932,Drama,Drama|Sci-Fi,25,0.38
USR-01939,152.18,78.11,15.6,0.892,Documentary,Documentary,4,0.51
USR-01940,119.34,67.4,15.9,0.629,Romance,Romance,13,0.65
USR-01941,43.25,57.04,5.5,0.403,Horror,Horror|Romance,27,0.54
